post_id,platform,text_length,language,topic,sentiment,likes,shares,hate_speech,spam,verified,follower_count
POST0002661,Facebook,244,en,technology,positive,18,0,0,0,0,215
POST0002662,Twitter,223,en,technology,negative,17,0,0,0,0,473
POST0002663,LinkedIn,180,en,health,negative,59,6,0,0,0,252
POST0002664,Twitter,27,en,politics,negative,72,2,0,0,0,12
POST0002665,Instagram,155,en-hi,technology,positive,45,1,0,0,0,80
POST0002666,LinkedIn,42,en,sports,neutral,188,11,0,0,0,9271
POST0002667,Instagram,19,en,finance,positive,33,8,0,0,1,71
POST0002668,Facebook,107,en,politics,negative,7,0,0,0,0,1975
POST0002669,Instagram,266,en,politics,neutral,2,4,0,0,0,5
POST0002670,LinkedIn,159,en,health,positive,22,3,0,0,0,179
POST0002671,LinkedIn,44,en,finance,negative,43,0,0,1,0,948
POST0002672,LinkedIn,500,en,health,positive,0,47,0,0,0,358
POST0002673,Twitter,173,en-ta,politics,positive,48,0,0,0,0,845
POST0002674,Twitter,45,en-hi,technology,positive,3,0,0,0,0,2
POST0002675,Instagram,17,en,technology,positive,3,1,0,0,0,51
POST0002676,LinkedIn,76,en,health,neutral,27,17,0,0,0,114
POST0002677,Instagram,18,en,politics,neutral,0,23,0,0,0,52
POST0002678,Twitter,39,en-hi,politics,negative,362,40,0,0,0,312
POST0002679,LinkedIn,23,en,politics,neutral,124,12,0,0,0,10
POST0002680,Facebook,49,en,sports,neutral,1,2,0,1,0,202
POST0002681,Facebook,58,unknown,technology,negative,13,18,0,1,0,19421
POST0002682,Twitter,44,en-ta,health,positive,27,5,0,0,0,192
POST0002683,Twitter,500,en,health,neutral,4,2,0,0,0,15
POST0002684,Instagram,77,en,technology,positive,7,1,0,0,0,3002
POST0002685,Facebook,260,en,health,positive,15,1,0,1,0,122
POST0002686,Twitter,141,unknown,health,negative,19,1,0,0,0,18
POST0002687,Twitter,76,en,health,positive,15,6,0,0,1,268
POST0002688,Instagram,61,en-hi,health,positive,22,1,0,1,0,133
POST0002689,Instagram,265,unknown,health,neutral,42,7,1,0,0,507
POST0002690,LinkedIn,39,en,politics,negative,10,7,0,0,0,422
POST0002691,LinkedIn,54,en,sports,negative,47,2,0,1,0,1119
POST0002692,Twitter,53,en,finance,negative,208,1,0,0,0,545
POST0002693,Twitter,95,en,politics,negative,49,0,0,0,1,37166
POST0002694,Facebook,43,en,politics,positive,653,2,0,0,0,101
POST0002695,Twitter,190,en,politics,mixed,1,4,0,0,0,25
POST0002696,Twitter,212,en,politics,negative,6,0,0,0,0,61
POST0002697,Facebook,50,en,health,negative,41,0,0,0,0,3808
POST0002698,Instagram,137,en,finance,neutral,32,2,0,1,0,13
POST0002699,Facebook,45,en,finance,negative,9,0,0,0,0,2664
POST0002700,Twitter,103,en-hi,health,positive,68,20,0,0,0,28608
POST0002701,Instagram,229,en-hi,health,positive,30,36,0,0,0,6213
POST0002702,Facebook,97,en,finance,positive,211,0,0,0,0,164
POST0002703,Instagram,82,en,politics,negative,2,0,0,0,0,1496
POST0002704,Twitter,500,en-ta,health,neutral,22,8,0,0,0,2333
POST0002705,Twitter,120,en,politics,negative,8,4,0,0,0,167
POST0002706,Instagram,45,en,politics,positive,111,5,0,0,0,45
POST0002707,Twitter,43,en,health,neutral,59,12,0,1,0,349
POST0002708,Twitter,500,en,health,negative,7,1,0,0,0,2341
POST0002709,Instagram,49,en,finance,neutral,148,1,0,0,0,5721
POST0002710,Instagram,51,en,health,mixed,19,13,0,0,0,484
POST0002711,Twitter,91,en,technology,negative,1,6,0,1,1,262
POST0002712,Instagram,161,en,politics,positive,12,163,0,0,1,315
POST0002713,Instagram,33,en-ta,politics,positive,2072,4,0,0,0,18583
POST0002714,Twitter,72,en,sports,positive,13,4,0,0,0,585
POST0002715,Facebook,30,en-hi,politics,positive,32,15,0,0,0,1683
POST0002716,Facebook,79,en,technology,negative,35,169,0,0,0,4063
POST0002717,Facebook,173,en,politics,positive,18,11,0,0,0,240
POST0002718,Twitter,73,en,politics,positive,430,1,0,0,0,111
POST0002719,Instagram,435,en,sports,positive,87,0,0,0,0,588
POST0002720,Twitter,45,en,politics,positive,74,3,0,0,0,85
POST0002721,Twitter,107,en,technology,negative,11,0,0,0,0,145
POST0002722,Twitter,256,en,health,negative,80,9,0,0,0,6
POST0002723,LinkedIn,201,en,health,negative,10,4,0,0,0,3108
POST0002724,LinkedIn,500,en,politics,positive,47,7,0,0,0,68
POST0002725,Instagram,116,unknown,health,neutral,1247,0,0,0,1,4648
POST0002726,LinkedIn,43,en-hi,finance,positive,456,40,0,0,0,59
POST0002727,Twitter,96,en,finance,positive,15,0,0,0,0,26
POST0002728,Instagram,46,en,technology,positive,31,0,0,0,0,12
POST0002729,Facebook,99,en,politics,neutral,2,0,0,0,0,4
POST0002730,Instagram,241,en,health,neutral,12,0,0,0,0,9041
POST0002731,Twitter,157,en,health,neutral,0,3,0,0,0,1891
POST0002732,Instagram,82,unknown,technology,positive,124,2,0,0,1,564
POST0002733,Facebook,51,en-ta,finance,neutral,4,10,0,0,1,6441
POST0002734,Facebook,116,unknown,politics,neutral,16,34,0,0,0,65
POST0002735,Twitter,137,en-ta,finance,neutral,8,41,0,0,0,53
POST0002736,Instagram,33,en,technology,neutral,157,1,0,0,0,548
POST0002737,Twitter,39,en,politics,neutral,310,2,0,0,0,132
POST0002738,Twitter,71,en,technology,negative,337,2,0,0,0,4808
POST0002739,Twitter,31,en-hi,technology,mixed,1,1,0,0,0,191038
POST0002740,Instagram,21,unknown,health,negative,74,155,0,0,0,3641
POST0002741,Facebook,39,en,finance,positive,3,5,0,0,0,768
POST0002742,LinkedIn,122,en-ta,technology,positive,27,7,0,0,0,451
POST0002743,Instagram,97,en-hi,technology,negative,137,10,0,1,1,11196
POST0002744,Facebook,63,en,politics,neutral,11,30,0,0,0,471
POST0002745,Twitter,42,en,politics,positive,31,1,0,1,1,1270
POST0002746,Twitter,120,unknown,finance,positive,5,7,0,0,0,54
POST0002747,Instagram,115,en-ta,finance,positive,178,8,1,0,0,146
POST0002748,Instagram,243,en,finance,positive,13,0,0,0,1,1095
POST0002749,Twitter,12,unknown,health,positive,6,1,0,0,0,4342
POST0002750,Twitter,22,en,health,negative,39,1,0,0,0,276
POST0002751,Instagram,190,en,technology,positive,126,19,0,0,0,1060
POST0002752,Twitter,131,en,politics,positive,1,2931,0,0,0,52
POST0002753,Instagram,190,en,health,positive,50,1,0,1,0,941
POST0002754,LinkedIn,44,en-hi,sports,negative,7,1,0,0,0,3650
POST0002755,LinkedIn,65,en,finance,positive,76,6,0,0,0,445
POST0002756,Twitter,32,en,politics,neutral,7,0,0,0,0,298
POST0002757,Twitter,13,en,technology,positive,3,0,0,0,0,161
POST0002758,Twitter,100,en,politics,positive,4,2,0,0,0,162
POST0002759,Twitter,279,en-ta,politics,neutral,27,0,0,0,0,6076
POST0002760,Twitter,78,en,technology,negative,58,25,0,0,0,137
POST0002761,Instagram,50,en,health,mixed,5,1,0,0,0,379
POST0002762,Twitter,36,en,sports,positive,22,0,1,0,0,62
POST0002763,Instagram,219,en,health,positive,5,0,0,0,0,368
POST0002764,Instagram,96,en-ta,finance,positive,9,29,0,0,0,2969
POST0002765,Facebook,99,unknown,sports,mixed,7,0,0,0,0,42
POST0002766,Instagram,28,en,sports,negative,4,1,0,0,0,59
POST0002767,Twitter,43,en,health,positive,1,1,0,0,0,8162
POST0002768,Instagram,162,en,health,positive,17,0,0,0,0,139
POST0002769,LinkedIn,59,en,finance,neutral,193,5,0,0,0,2201
POST0002770,Instagram,53,en,finance,negative,23,94,0,0,0,155
POST0002771,Twitter,500,en,politics,positive,11,8,0,0,0,88
POST0002772,Facebook,95,en,technology,negative,100,14,0,0,0,36263
POST0002773,LinkedIn,78,en-hi,health,positive,7,0,0,0,0,272
POST0002774,LinkedIn,80,en,technology,negative,29,5,0,0,0,1530
POST0002775,Twitter,52,en,health,neutral,0,41,0,0,0,317
POST0002776,Twitter,84,en,sports,positive,19,1,0,0,0,278
POST0002777,LinkedIn,424,en,finance,negative,10,2,0,0,0,5002
POST0002778,Twitter,125,en-hi,sports,positive,0,12,0,0,0,190
POST0002779,Twitter,25,en,health,positive,8,57,0,0,0,59
POST0002780,Instagram,63,unknown,finance,mixed,0,29,0,1,0,229
POST0002781,Instagram,97,unknown,politics,negative,6,0,0,0,0,453
POST0002782,LinkedIn,26,en-hi,finance,mixed,53,5,0,0,0,157
POST0002783,Instagram,61,unknown,finance,neutral,3,0,0,0,0,109
POST0002784,Instagram,41,en-hi,health,mixed,4,1,0,0,0,32
POST0002785,Twitter,65,en,technology,mixed,0,0,0,0,0,139
POST0002786,LinkedIn,95,en,finance,neutral,35,1,0,0,0,22
POST0002787,Instagram,157,en,health,neutral,8,0,0,0,0,57
POST0002788,Instagram,35,en,finance,neutral,18,1,0,0,0,1936
POST0002789,Instagram,84,en,health,mixed,199,7,0,0,1,3366
POST0002790,Facebook,69,en-ta,sports,mixed,2,4,0,0,0,438
POST0002791,Instagram,75,en-ta,health,mixed,251,15,0,0,0,19
POST0002792,Twitter,46,en,sports,negative,12,1,0,0,0,154
POST0002793,Instagram,86,en,sports,neutral,164,0,0,0,0,3977
POST0002794,Facebook,133,en,technology,negative,16,66,0,1,0,998
POST0002795,Instagram,29,en,sports,negative,0,8,0,0,0,38
POST0002796,LinkedIn,358,en,health,neutral,1,8,0,0,1,2031
POST0002797,Facebook,191,en,technology,neutral,11,7,0,0,0,189
POST0002798,Instagram,25,en,technology,neutral,0,4,0,0,1,115
POST0002799,Facebook,286,en,technology,neutral,57,19,0,0,0,775
POST0002800,Instagram,302,en,sports,negative,103,0,0,0,0,335
POST0002801,Twitter,60,en,health,negative,1,13,0,0,0,13405
POST0002802,Instagram,106,en-hi,finance,positive,11,5,0,0,1,1644
POST0002803,Instagram,96,en-ta,finance,negative,16,3,0,0,0,348
POST0002804,Twitter,29,en,technology,mixed,79,1,1,0,0,1423
POST0002805,Twitter,204,en,politics,neutral,45,4,0,1,0,66
POST0002806,Twitter,19,en-hi,finance,positive,8,1,0,0,0,9072
POST0002807,Facebook,113,en,health,negative,1,15,0,1,0,876
POST0002808,Facebook,315,en,technology,positive,20,1,0,0,0,38120
POST0002809,Instagram,23,en,politics,positive,15,0,0,0,0,93
POST0002810,LinkedIn,71,en,health,negative,3,8,1,0,0,6
POST0002811,Twitter,224,en,politics,positive,1387,183,0,0,0,253
POST0002812,Twitter,124,en,finance,negative,28,4,0,0,0,5
POST0002813,LinkedIn,175,en,politics,negative,5,2,0,0,0,40465
POST0002814,Instagram,51,en,sports,positive,6,97,0,0,0,355
POST0002815,Instagram,42,en,sports,neutral,106,6,0,0,0,29
POST0002816,Facebook,76,en,technology,neutral,216,2,0,0,0,122
POST0002817,Twitter,111,en,sports,neutral,68,84,0,0,0,15
POST0002818,Instagram,145,en,politics,neutral,153,0,0,0,0,61
POST0002819,Instagram,128,en,sports,positive,1,1,0,0,0,11095
POST0002820,Twitter,196,en,technology,negative,18,5,0,0,0,1094
POST0002821,LinkedIn,98,en,finance,mixed,2,773,0,0,0,1291
POST0002822,Twitter,38,en,technology,neutral,100,0,0,0,0,768
POST0002823,Twitter,30,en,technology,negative,120,0,0,0,0,416
POST0002824,Instagram,165,en,politics,negative,2,4,0,0,0,21
POST0002825,Twitter,201,en,politics,positive,6,53,0,0,0,721
POST0002826,Facebook,435,en,health,positive,2,16,0,0,0,43037
POST0002827,Twitter,500,en,sports,positive,31,0,0,0,0,2730
POST0002828,LinkedIn,195,en,finance,negative,16,0,0,0,0,856
POST0002829,Twitter,120,en,health,neutral,21,0,0,0,0,251
POST0002830,LinkedIn,64,en,politics,mixed,10,3,0,0,0,88
POST0002831,Twitter,44,en,finance,negative,784,5,0,0,0,361770
POST0002832,Twitter,94,en,politics,positive,136,1,0,0,1,1938
POST0002833,Instagram,82,en,sports,positive,15,1,0,0,0,432
POST0002834,Instagram,413,unknown,technology,positive,0,1,0,0,0,259
POST0002835,Instagram,143,en,finance,positive,0,9,0,0,0,69
POST0002836,Instagram,74,en,finance,positive,0,5,0,0,0,9096
POST0002837,LinkedIn,44,en,health,neutral,48,9,0,1,0,674
POST0002838,LinkedIn,138,en,finance,positive,14,5,0,0,0,1309
POST0002839,Instagram,100,en,finance,neutral,235,0,0,0,0,35
POST0002840,Twitter,62,en-ta,politics,neutral,84,2,0,0,1,1177
POST0002841,Twitter,51,en,sports,positive,0,0,0,0,0,381
POST0002842,Twitter,139,en,health,negative,3,64,0,0,0,859
POST0002843,Twitter,64,en,politics,positive,0,0,0,0,0,219
POST0002844,LinkedIn,69,en,health,neutral,8,0,0,0,0,324
POST0002845,Instagram,61,en,health,neutral,37,13,0,0,0,1106
POST0002846,Instagram,500,en,sports,positive,23,4,0,0,0,61
POST0002847,LinkedIn,102,en,sports,positive,19,3,0,0,0,56
POST0002848,Twitter,46,en,technology,negative,1,6,0,0,0,11
POST0002849,Facebook,11,en-hi,politics,positive,2040,2,0,0,1,530
POST0002850,Facebook,24,en,sports,neutral,27,1,0,0,0,945
POST0002851,Facebook,71,en,health,neutral,465,3,0,0,1,57
POST0002852,Twitter,349,en,health,mixed,102,0,1,0,1,31
POST0002853,Instagram,500,en,health,positive,67,52,0,0,0,344
POST0002854,Instagram,74,en,politics,positive,68,0,0,0,0,1488
POST0002855,Facebook,120,en-hi,finance,neutral,6,0,0,0,0,14
POST0002856,Facebook,78,unknown,technology,positive,6,5,0,0,0,158
POST0002857,Instagram,129,en,health,negative,16,0,0,0,0,3783
POST0002858,Instagram,74,en-ta,technology,positive,14,29,0,0,0,85
POST0002859,LinkedIn,57,en,finance,negative,0,0,0,0,0,125
POST0002860,Twitter,53,en,technology,positive,19,0,0,0,0,1676
POST0002861,Twitter,158,en,politics,negative,62,1,0,0,0,285
POST0002862,Twitter,255,en,politics,negative,1,3,0,0,0,930
POST0002863,Twitter,62,unknown,health,negative,2,0,0,0,0,2164
POST0002864,LinkedIn,161,en,technology,negative,22,1,0,0,0,7884
POST0002865,Instagram,102,en,sports,positive,45,86,0,0,0,3827
POST0002866,LinkedIn,66,en,finance,neutral,14,0,0,0,0,16663
POST0002867,LinkedIn,154,en,politics,negative,40,0,0,0,0,20487
POST0002868,Twitter,264,en,politics,negative,26,1,0,1,0,1395
POST0002869,Instagram,46,unknown,finance,positive,9,0,0,0,0,539
POST0002870,Instagram,69,en,sports,mixed,18,8,0,0,0,252
POST0002871,LinkedIn,291,en-hi,sports,negative,18,7,0,0,0,100
POST0002872,Facebook,87,en,health,positive,21,2,0,0,0,12
POST0002873,Twitter,47,en,finance,positive,14,5,0,0,0,146
POST0002874,Twitter,103,en,sports,positive,39,0,0,1,0,4122
POST0002875,Facebook,90,en-ta,sports,neutral,133,17,0,0,0,83
POST0002876,Twitter,209,en,politics,positive,47,0,0,0,0,6781
POST0002877,Instagram,86,en,technology,positive,0,78,0,0,0,380
POST0002878,Twitter,89,en,finance,negative,1,1,0,0,0,3676
POST0002879,Facebook,86,en,finance,positive,65,1,0,0,0,3357
POST0002880,Twitter,102,en,politics,mixed,3,1,0,0,0,109
POST0002881,Facebook,302,en,health,positive,210,8,0,0,0,13601
POST0002882,Twitter,160,en,politics,positive,1,49,0,0,0,17905
POST0002883,Instagram,39,en,health,negative,104,5,0,0,0,1281
POST0002884,Instagram,112,unknown,technology,positive,3,195,0,0,0,4
POST0002885,Twitter,118,en,politics,negative,189,0,0,0,0,74
POST0002886,LinkedIn,121,unknown,finance,mixed,4,1,0,0,0,18
POST0002887,Twitter,27,en-ta,sports,positive,2,0,0,0,0,300
POST0002888,Instagram,101,en,technology,mixed,23,0,0,0,0,112
POST0002889,Twitter,57,en-ta,politics,positive,1,0,0,0,0,978
POST0002890,Instagram,27,en,finance,negative,3,0,0,1,0,33
POST0002891,Twitter,236,en,finance,positive,114,17,0,1,0,3
POST0002892,Instagram,71,en,finance,neutral,366,8,0,0,0,2826
POST0002893,Twitter,72,en,sports,neutral,12,1,0,0,0,3287
POST0002894,Instagram,182,en-hi,finance,neutral,7,5,0,0,0,3
POST0002895,Twitter,204,en,sports,negative,0,1,0,0,0,136
POST0002896,Instagram,73,en-ta,politics,negative,71,1,0,0,1,178
POST0002897,Twitter,92,en,health,negative,8,7,0,0,0,121
POST0002898,Twitter,40,unknown,technology,negative,1,2,0,0,0,5233
POST0002899,Instagram,42,unknown,technology,neutral,35,2,0,0,0,546
POST0002900,Facebook,254,en,politics,negative,1,0,0,0,0,11
POST0002901,Facebook,93,en,politics,negative,27,14,0,0,0,1694
POST0002902,Twitter,195,unknown,finance,neutral,9,36,0,0,0,520
POST0002903,LinkedIn,78,en,finance,mixed,29,21,0,1,0,461
POST0002904,Facebook,125,en,politics,mixed,1,0,0,0,1,1510
POST0002905,Instagram,22,en,technology,positive,29,19,0,0,0,8
POST0002906,Twitter,179,en,politics,positive,0,6,0,0,0,385
POST0002907,Instagram,87,en,finance,mixed,34,0,0,0,0,1121
POST0002908,Instagram,61,en,politics,positive,16,1,0,0,1,125
POST0002909,Twitter,148,en,finance,positive,0,2,1,0,1,162
POST0002910,LinkedIn,199,en,technology,negative,19,0,0,0,0,164
POST0002911,Instagram,65,en,health,negative,81,4,0,0,0,2360
POST0002912,Twitter,34,en,technology,negative,8,0,0,0,0,45
POST0002913,Instagram,341,en,sports,positive,1,0,0,0,1,267
POST0002914,Instagram,75,en,finance,positive,8,3,0,0,0,151
POST0002915,Instagram,19,en-ta,politics,neutral,0,1,0,0,0,7114
POST0002916,Twitter,64,en,politics,positive,37,0,0,0,0,513
POST0002917,Twitter,128,en,finance,mixed,90,3,0,0,0,384
POST0002918,Instagram,84,en-ta,sports,negative,7,0,0,0,0,6
POST0002919,Twitter,81,en,finance,positive,11,0,0,0,0,26
POST0002920,Twitter,67,en-ta,politics,mixed,186,28,0,0,0,1712
POST0002921,Facebook,64,en,health,positive,435,3,0,0,0,272
POST0002922,Twitter,32,en,sports,positive,86,5,0,0,0,1360
POST0002923,Facebook,31,en,politics,mixed,2,62,1,1,1,2013
POST0002924,Instagram,120,en,technology,neutral,238,1,0,0,1,4357
POST0002925,Instagram,240,unknown,sports,negative,68,0,0,0,1,41
POST0002926,Twitter,72,en,finance,positive,32,0,0,0,0,13373
POST0002927,Twitter,272,en,technology,positive,37,110,0,0,0,797
POST0002928,Twitter,216,en,health,positive,169,2,0,0,0,971
POST0002929,Facebook,81,en,health,neutral,0,0,0,1,0,10
POST0002930,Facebook,149,en,finance,neutral,14,3,0,0,0,1403
POST0002931,Instagram,133,en-hi,finance,positive,2,0,0,0,0,75
POST0002932,Facebook,60,en,technology,positive,45,1,0,1,0,513
POST0002933,Facebook,16,en,politics,negative,3,70,0,0,0,16475
POST0002934,Instagram,100,en,sports,mixed,9629,3,1,0,0,877
POST0002935,Facebook,157,en,sports,negative,90,0,0,0,0,615
POST0002936,LinkedIn,57,en,technology,neutral,1,1,0,0,0,912
POST0002937,Twitter,448,en,finance,neutral,136,0,0,0,0,90
POST0002938,Twitter,205,en,finance,neutral,8,0,1,0,0,18
POST0002939,Instagram,27,en,politics,mixed,24,20,0,0,0,1382
POST0002940,Twitter,77,en,health,mixed,15,0,0,0,0,510
POST0002941,Twitter,45,en,health,negative,0,536,0,0,0,5453
POST0002942,Twitter,67,en,technology,positive,5,0,0,0,0,65
POST0002943,Twitter,151,en,technology,neutral,2,1,0,0,0,31
POST0002944,Twitter,73,en,health,neutral,0,3,0,0,0,1672
POST0002945,Twitter,57,en,politics,neutral,6,3,0,0,0,108
POST0002946,Twitter,97,en,politics,positive,11,8,0,0,0,18
POST0002947,Instagram,165,en-hi,technology,negative,1,1,0,0,0,125
POST0002948,Facebook,163,en,sports,positive,173,33,0,0,0,50
POST0002949,Facebook,147,en,sports,positive,42,0,1,0,1,18
POST0002950,LinkedIn,269,unknown,health,positive,24,1,0,1,0,944
POST0002951,Twitter,83,en,finance,neutral,56,0,0,0,0,1271
POST0002952,Twitter,67,unknown,finance,positive,59,1,0,0,1,217
POST0002953,Facebook,79,en,sports,positive,34,1,0,0,0,16139
POST0002954,Twitter,47,en,politics,neutral,441,9,0,1,0,244
POST0002955,Facebook,46,en,health,mixed,0,0,1,0,1,1451
POST0002956,Twitter,162,en-ta,technology,neutral,58,1,0,0,0,18
POST0002957,Instagram,174,en,finance,positive,9,2,0,0,0,40
POST0002958,LinkedIn,10,en,sports,negative,330,3,1,1,0,3458
POST0002959,Instagram,190,unknown,finance,neutral,41,0,0,0,0,4295
POST0002960,Instagram,64,en,politics,neutral,16,4,0,0,0,262
POST0002961,Facebook,54,en,politics,positive,359,28,0,0,0,1378
POST0002962,Twitter,69,en,finance,negative,13,27,0,0,0,761
POST0002963,LinkedIn,32,en,politics,negative,46,1,1,1,0,1220
POST0002964,Twitter,78,en,technology,negative,5,7,0,0,0,53
POST0002965,LinkedIn,416,en,technology,positive,26,1,0,0,0,69396
POST0002966,Facebook,26,en,sports,negative,1249,22,0,0,0,273630
POST0002967,Twitter,147,en,health,negative,112,10,0,0,0,117
POST0002968,Instagram,196,en,politics,positive,47,0,0,0,1,310
POST0002969,Instagram,143,en-hi,health,positive,1,2,0,0,0,1962
POST0002970,Instagram,307,en,finance,positive,2242,0,0,0,0,2729
POST0002971,Facebook,197,en,sports,positive,1,2,0,0,0,147
POST0002972,Instagram,153,en-hi,politics,neutral,23,0,0,0,0,1736
POST0002973,Twitter,206,en,technology,positive,50,2,0,0,0,291
POST0002974,LinkedIn,199,en-hi,finance,neutral,71,1,0,0,0,40
POST0002975,Instagram,68,en,technology,negative,4,2,0,1,0,216
POST0002976,Twitter,149,unknown,finance,positive,76,4,0,0,0,738
POST0002977,Facebook,72,unknown,technology,neutral,1,0,0,0,0,924
POST0002978,Facebook,30,en-hi,technology,neutral,553,12,0,0,0,78
POST0002979,Facebook,391,en,sports,positive,1,14,0,0,0,232
POST0002980,Twitter,57,en,sports,neutral,7,45,0,0,0,2148
POST0002981,Twitter,216,en-hi,politics,negative,62,2,0,0,0,1326
POST0002982,Twitter,138,en,technology,positive,14,4,0,0,0,395
POST0002983,LinkedIn,43,en,health,negative,416,22,0,0,0,348
POST0002984,Twitter,48,en,finance,positive,248,0,0,1,0,4509
POST0002985,Instagram,123,en,politics,negative,53,7,1,0,0,4290
POST0002986,Twitter,123,en,sports,positive,4,0,0,1,0,170
POST0002987,Facebook,66,en,finance,positive,15,7,0,0,0,1
POST0002988,Twitter,25,en,finance,positive,1,5,0,0,0,14
POST0002989,LinkedIn,171,en,sports,positive,3,0,0,0,0,21
POST0002990,Facebook,10,en,politics,positive,12,7,0,0,0,315
POST0002991,Instagram,118,en,health,neutral,116,1,0,0,0,1316
POST0002992,Facebook,222,en,health,neutral,46,1,0,0,0,1727
POST0002993,Facebook,20,unknown,sports,neutral,11,13,0,0,0,65
POST0002994,Facebook,102,en,finance,neutral,4,23,0,0,0,127
POST0002995,Facebook,66,en,sports,positive,92,6,0,0,1,320
POST0002996,LinkedIn,105,en-ta,finance,negative,6,2,0,0,0,316
POST0002997,Instagram,196,en,technology,neutral,78,11,0,0,0,151
POST0002998,Instagram,30,en,finance,negative,56,1,0,0,0,67017
