chat_id,timestamp,duration_min,num_turns,customer_sentiment,primary_intent,resolution_status,tenure_months,product_tier,churned_30d
CHT002230,04/02/2024 11:00,8,18,satisfied,refund_request,unresolved,18,Premium,0
CHT002231,2024-06-25 20:00:00,6,17,satisfied,refund_request,resolved,34,Basic,0
CHT002232,04-08-2024 08:00 AM,39,17,angry,general_enquiry,unresolved,15,Basic,1
CHT002233,08-06-2024 06:00 PM,15,8,satisfied,refund_request,unresolved,11,Basic,0
CHT002234,202407071900,12,6,,cancellation_request,escalated,20,Basic,0
CHT002235,10/05/2024 17:00,16,2,angry,cancellation_request,resolved,59,Standard,1
CHT002236,09/02/2024 18:00,14,10,satisfied,refund_request,resolved,8,Basic,0
CHT002237,22/02/2024 23:00,27,5,frustrated,cancellation_request,resolved,58,Premium,1
CHT002238,05-23-2024 05:00 AM,2,14,confused,refund_request,resolved,32,Basic,1
CHT002239,15/10/2024 03:00,8,2,angry,cancellation_request,escalated,11,Basic,0
CHT002240,202409241800,3,18,neutral,billing_query,resolved,16,Basic,0
CHT002241,06-18-2024 06:00 PM,14,13,satisfied,billing_query,unresolved,5,Basic,0
CHT002242,202411112100,3,8,satisfied,technical_issue,resolved,12,Basic,0
CHT002243,2024-04-17 05:00:00,4,4,angry,refund_request,resolved,33,Basic,1
CHT002244,2024-04-28 06:00:00,15,19,neutral,technical_issue,resolved,10,Basic,0
CHT002245,10/11/2024 04:00,9,14,satisfied,general_enquiry,resolved,29,Basic,0
CHT002246,2024-03-25 15:00:00,16,4,satisfied,technical_issue,resolved,3,Premium,0
CHT002247,2024-06-14 02:00:00,4,12,neutral,cancellation_request,unresolved,2,Basic,0
CHT002248,202403111600,10,3,neutral,general_enquiry,resolved,1,Basic,0
CHT002249,202408052100,11,4,neutral,refund_request,unresolved,1,Premium,0
CHT002250,2024-06-16 09:00:00,4,4,neutral,refund_request,escalated,4,Basic,1
CHT002251,202405031700,6,6,neutral,refund_request,,48,Basic,0
CHT002252,202407121200,14,3,frustrated,refund_request,resolved,77,Premium,0
CHT002253,06-30-2024 09:00 AM,9,6,confused,refund_request,,1,Standard,0
CHT002254,28/09/2024 02:00,6,9,neutral,general_enquiry,unresolved,18,Premium,0
CHT002255,03-26-2024 08:00 PM,14,9,neutral,refund_request,unresolved,10,Standard,0
CHT002256,202412300400,8,1,neutral,billing_query,resolved,23,Standard,0
CHT002257,202410131400,15,5,confused,technical_issue,escalated,1,Standard,0
CHT002258,2024-12-21 08:00:00,18,15,confused,technical_issue,,63,Standard,0
CHT002259,10-12-2024 01:00 PM,19,3,confused,billing_query,resolved,14,Basic,0
CHT002260,04-01-2024 12:00 AM,13,8,neutral,general_enquiry,resolved,63,Basic,0
CHT002261,08-26-2024 09:00 PM,10,14,satisfied,technical_issue,resolved,34,Standard,0
CHT002262,05/08/2024 06:00,11,17,angry,technical_issue,unresolved,3,Basic,0
CHT002263,14/07/2024 11:00,35,14,frustrated,technical_issue,resolved,16,Premium,0
CHT002264,202401060600,6,8,neutral,cancellation_request,unresolved,5,Basic,0
CHT002265,03/07/2024 16:00,36,14,neutral,billing_query,unresolved,9,Basic,0
CHT002266,01-03-2024 06:00 PM,8,17,neutral,refund_request,unresolved,24,Basic,0
CHT002267,06-17-2024 03:00 AM,17,13,angry,general_enquiry,unresolved,56,Standard,1
CHT002268,2024-05-09 16:00:00,14,13,satisfied,refund_request,escalated,3,Premium,0
CHT002269,2024-11-06 08:00:00,20,1,frustrated,technical_issue,unresolved,9,Basic,0
CHT002270,202411270800,1,16,frustrated,billing_query,resolved,7,Basic,0
CHT002271,07-22-2024 01:00 AM,19,13,frustrated,billing_query,resolved,19,Basic,1
CHT002272,2024-05-20 20:00:00,10,13,frustrated,refund_request,resolved,10,Standard,0
CHT002273,202410190000,20,8,frustrated,refund_request,unresolved,31,Standard,1
CHT002274,202411072000,15,7,angry,cancellation_request,unresolved,1,Standard,1
CHT002275,202409080500,25,13,angry,billing_query,resolved,53,Basic,0
CHT002276,2024-11-27 17:00:00,5,19,satisfied,cancellation_request,escalated,84,Basic,0
CHT002277,2024-01-20 11:00:00,2,14,angry,general_enquiry,resolved,74,Basic,1
CHT002278,09/11/2024 22:00,3,19,confused,billing_query,resolved,6,Premium,0
CHT002279,27/12/2024 23:00,8,18,satisfied,general_enquiry,escalated,4,Basic,0
CHT002280,202403080200,6,1,satisfied,general_enquiry,resolved,1,Standard,0
CHT002281,202403020100,18,4,angry,refund_request,resolved,30,Basic,1
CHT002282,2024-11-22 22:00:00,32,9,neutral,billing_query,unresolved,41,Basic,0
CHT002283,06-09-2024 03:00 AM,21,14,,technical_issue,resolved,7,Premium,0
CHT002284,2024-04-09 20:00:00,7,3,neutral,general_enquiry,resolved,3,Standard,0
CHT002285,06-19-2024 09:00 PM,11,2,satisfied,refund_request,unresolved,26,Basic,0
CHT002286,12-29-2024 05:00 AM,19,17,satisfied,cancellation_request,resolved,8,Basic,0
CHT002287,202409210000,36,1,confused,billing_query,unresolved,21,Basic,0
CHT002288,2024-08-01 21:00:00,28,16,satisfied,cancellation_request,unresolved,10,Standard,1
CHT002289,03/02/2024 06:00,28,17,,billing_query,resolved,22,Premium,0
CHT002290,16/05/2024 02:00,16,16,confused,cancellation_request,unresolved,22,Standard,1
CHT002291,08-15-2024 01:00 AM,29,5,frustrated,refund_request,unresolved,33,Premium,0
CHT002292,202411070600,23,16,satisfied,cancellation_request,resolved,20,Basic,0
CHT002293,2024-03-29 20:00:00,3,3,neutral,billing_query,resolved,32,Standard,0
CHT002294,06-08-2024 08:00 AM,15,9,frustrated,refund_request,unresolved,4,Basic,0
CHT002295,202403011000,6,9,satisfied,cancellation_request,unresolved,8,Premium,0
CHT002296,2024-10-17 22:00:00,6,15,frustrated,technical_issue,unresolved,35,Basic,0
CHT002297,2024-10-16 14:00:00,13,6,neutral,technical_issue,unresolved,23,Basic,0
CHT002298,29/02/2024 02:00,12,8,frustrated,billing_query,escalated,5,Premium,1
CHT002299,02-14-2024 05:00 AM,10,5,neutral,cancellation_request,unresolved,6,Premium,1
CHT002300,2024-10-29 20:00:00,4,8,frustrated,refund_request,resolved,9,Basic,0
CHT002301,27/03/2024 00:00,10,16,neutral,general_enquiry,resolved,2,Premium,0
CHT002302,202411221100,4,7,frustrated,cancellation_request,resolved,31,Standard,0
CHT002303,11/02/2024 23:00,15,6,frustrated,technical_issue,unresolved,3,Basic,0
CHT002304,06/06/2024 21:00,11,18,angry,technical_issue,resolved,38,Basic,0
CHT002305,2024-03-08 09:00:00,20,8,confused,refund_request,escalated,8,Premium,0
CHT002306,07-13-2024 10:00 PM,5,9,neutral,cancellation_request,resolved,1,Premium,0
CHT002307,01/04/2024 08:00,31,14,frustrated,cancellation_request,resolved,8,Basic,1
CHT002308,202410161000,14,1,angry,billing_query,,9,Basic,0
CHT002309,04-25-2024 06:00 AM,120,3,angry,cancellation_request,resolved,1,Basic,0
CHT002310,04-12-2024 05:00 AM,6,16,neutral,general_enquiry,resolved,8,Standard,0
CHT002311,202405122200,45,15,neutral,technical_issue,escalated,12,Premium,0
CHT002312,202405150200,6,3,neutral,billing_query,resolved,54,Standard,1
CHT002313,06-30-2024 06:00 PM,27,5,confused,cancellation_request,resolved,4,Basic,0
CHT002314,202406272000,18,17,angry,cancellation_request,resolved,6,Premium,1
CHT002315,19/11/2024 21:00,3,10,neutral,general_enquiry,,1,Standard,0
CHT002316,202401191800,9,7,,technical_issue,resolved,1,Standard,0
CHT002317,20/03/2024 17:00,26,4,satisfied,cancellation_request,escalated,14,Standard,0
CHT002318,12-25-2024 01:00 PM,10,3,neutral,technical_issue,unresolved,58,Standard,0
CHT002319,11-26-2024 09:00 PM,26,19,satisfied,refund_request,escalated,58,Premium,0
CHT002320,04-16-2024 10:00 AM,19,5,angry,general_enquiry,escalated,7,Basic,0
CHT002321,16/02/2024 16:00,29,6,confused,refund_request,resolved,1,Premium,0
CHT002322,202405120600,18,17,neutral,billing_query,resolved,6,Basic,0
CHT002323,2024-05-13 01:00:00,5,15,satisfied,refund_request,unresolved,16,Standard,0
CHT002324,21/09/2024 21:00,12,6,satisfied,technical_issue,,25,Standard,0
CHT002325,202408310400,14,13,neutral,general_enquiry,unresolved,27,Premium,0
CHT002326,10-27-2024 10:00 AM,12,4,angry,cancellation_request,unresolved,53,Premium,0
CHT002327,2024-10-15 12:00:00,6,15,frustrated,technical_issue,resolved,11,Basic,1
CHT002328,2024-06-14 22:00:00,10,2,satisfied,cancellation_request,resolved,4,Basic,1
CHT002329,2024-11-18 11:00:00,19,5,frustrated,cancellation_request,resolved,28,Standard,1
CHT002330,202403221300,12,18,neutral,general_enquiry,resolved,1,Standard,0
CHT002331,2024-06-20 10:00:00,1,10,angry,cancellation_request,resolved,12,Standard,0
CHT002332,04-05-2024 11:00 AM,34,4,angry,refund_request,resolved,1,Standard,1
CHT002333,24/03/2024 14:00,8,16,neutral,general_enquiry,unresolved,4,Basic,0
CHT002334,202401121400,3,5,frustrated,cancellation_request,resolved,84,Premium,1
CHT002335,202410301800,12,15,neutral,billing_query,resolved,32,Standard,0
CHT002336,23/07/2024 15:00,7,16,neutral,general_enquiry,resolved,78,Basic,0
CHT002337,05-09-2024 11:00 PM,5,4,frustrated,cancellation_request,resolved,8,Standard,1
CHT002338,202411031000,14,4,frustrated,general_enquiry,unresolved,1,Premium,0
CHT002339,12-13-2024 12:00 PM,37,9,neutral,cancellation_request,resolved,49,Premium,0
CHT002340,2024-01-21 07:00:00,17,2,neutral,billing_query,escalated,7,Basic,0
CHT002341,08-03-2024 01:00 PM,4,14,satisfied,general_enquiry,unresolved,4,Basic,0
CHT002342,2024-10-22 12:00:00,9,1,satisfied,general_enquiry,unresolved,10,Premium,0
CHT002343,24/03/2024 16:00,8,6,satisfied,cancellation_request,unresolved,4,Basic,0
CHT002344,02/06/2024 19:00,18,5,angry,technical_issue,unresolved,32,Basic,0
CHT002345,17/10/2024 04:00,2,9,confused,billing_query,resolved,7,Premium,0
CHT002346,2024-12-05 10:00:00,19,7,neutral,general_enquiry,resolved,9,Standard,0
CHT002347,16/02/2024 09:00,5,14,angry,cancellation_request,unresolved,8,Basic,1
CHT002348,202406261400,7,13,angry,refund_request,resolved,20,Standard,0
CHT002349,2024-03-25 14:00:00,25,17,frustrated,cancellation_request,unresolved,6,Premium,0
CHT002350,03/12/2024 04:00,15,16,frustrated,billing_query,resolved,57,Standard,1
CHT002351,03-29-2024 09:00 AM,18,11,confused,billing_query,resolved,32,Standard,0
CHT002352,11/02/2024 05:00,26,3,confused,technical_issue,resolved,59,Premium,0
CHT002353,2024-04-14 13:00:00,9,10,satisfied,billing_query,unresolved,11,Premium,0
CHT002354,05-05-2024 04:00 AM,5,14,neutral,technical_issue,resolved,6,Standard,0
CHT002355,03/01/2024 15:00,15,5,satisfied,general_enquiry,unresolved,3,Premium,0
CHT002356,202406250300,23,17,frustrated,cancellation_request,escalated,1,Standard,1
CHT002357,202410082100,12,9,angry,refund_request,resolved,4,Standard,0
CHT002358,202412230600,35,10,frustrated,refund_request,resolved,20,Premium,0
CHT002359,202412081200,9,9,frustrated,general_enquiry,resolved,1,Basic,0
CHT002360,2024-12-27 07:00:00,10,6,confused,billing_query,unresolved,18,Basic,1
CHT002361,07-17-2024 04:00 AM,4,15,satisfied,cancellation_request,resolved,45,Basic,0
CHT002362,03-09-2024 12:00 PM,5,10,neutral,technical_issue,unresolved,3,Basic,0
CHT002363,202405242100,14,11,satisfied,technical_issue,resolved,24,Basic,0
CHT002364,2024-11-01 12:00:00,4,11,confused,refund_request,unresolved,17,Premium,0
CHT002365,2024-06-26 15:00:00,11,13,frustrated,technical_issue,,18,Standard,0
CHT002366,23/04/2024 19:00,11,12,frustrated,cancellation_request,resolved,23,Basic,1
CHT002367,04-30-2024 11:00 AM,19,6,satisfied,technical_issue,escalated,20,Standard,0
CHT002368,2024-06-23 16:00:00,26,17,angry,billing_query,escalated,1,Standard,1
CHT002369,202411081900,18,8,confused,refund_request,unresolved,5,Standard,0
CHT002370,09/02/2024 20:00,68,15,angry,billing_query,unresolved,46,Basic,0
CHT002371,11/03/2024 15:00,13,18,neutral,cancellation_request,resolved,1,Standard,1
CHT002372,01-23-2024 06:00 AM,48,18,satisfied,technical_issue,resolved,10,Basic,0
CHT002373,08-10-2024 02:00 AM,1,17,neutral,general_enquiry,resolved,1,Standard,0
CHT002374,15/07/2024 20:00,16,19,satisfied,cancellation_request,unresolved,42,Basic,0
CHT002375,08-05-2024 04:00 AM,8,8,frustrated,cancellation_request,unresolved,43,Standard,0
CHT002376,202406081200,16,19,satisfied,cancellation_request,resolved,36,Premium,0
CHT002377,202401180800,15,2,neutral,general_enquiry,unresolved,51,Basic,0
CHT002378,202404010500,23,6,neutral,technical_issue,resolved,42,Basic,0
CHT002379,2024-12-15 16:00:00,21,14,frustrated,cancellation_request,resolved,1,Basic,1
CHT002380,08-26-2024 02:00 AM,14,4,neutral,technical_issue,unresolved,13,Standard,0
CHT002381,2024-12-17 23:00:00,4,11,satisfied,billing_query,unresolved,17,Premium,0
CHT002382,2024-12-01 12:00:00,19,14,frustrated,cancellation_request,resolved,23,Premium,1
CHT002383,23/03/2024 10:00,4,4,frustrated,technical_issue,unresolved,19,Basic,1
CHT002384,202410211600,6,9,neutral,refund_request,resolved,21,Premium,0
CHT002385,2024-12-17 14:00:00,17,10,neutral,billing_query,resolved,18,Basic,0
CHT002386,202409052000,14,9,,billing_query,unresolved,2,Basic,0
CHT002387,08-04-2024 01:00 AM,5,14,frustrated,cancellation_request,unresolved,14,Basic,0
CHT002388,2024-08-05 08:00:00,4,5,neutral,billing_query,unresolved,10,Basic,0
CHT002389,11-05-2024 02:00 PM,13,5,confused,technical_issue,unresolved,84,Basic,0
CHT002390,08-30-2024 10:00 PM,10,7,neutral,cancellation_request,resolved,18,Basic,0
CHT002391,2024-09-30 11:00:00,7,7,frustrated,technical_issue,resolved,38,Standard,0
CHT002392,202404011300,20,14,angry,refund_request,,2,Premium,1
CHT002393,11/12/2024 02:00,11,8,neutral,general_enquiry,resolved,6,Premium,0
CHT002394,01-04-2024 10:00 AM,27,1,satisfied,general_enquiry,escalated,26,Standard,0
CHT002395,202404111600,19,10,angry,billing_query,resolved,25,Premium,1
CHT002396,202408100100,3,15,satisfied,refund_request,resolved,2,Premium,0
CHT002397,2024-05-24 01:00:00,2,3,angry,refund_request,resolved,15,Basic,0
CHT002398,09-07-2024 02:00 PM,23,12,satisfied,billing_query,resolved,5,Basic,0
CHT002399,01-26-2024 07:00 PM,30,17,angry,billing_query,resolved,17,Premium,0
CHT002400,05-09-2024 01:00 PM,19,4,neutral,billing_query,resolved,2,Basic,0
CHT002401,2024-12-11 09:00:00,6,4,confused,cancellation_request,resolved,9,Premium,1
CHT002402,04/10/2024 08:00,38,12,neutral,general_enquiry,escalated,4,Premium,0
CHT002403,202405301100,18,9,,technical_issue,unresolved,11,Standard,0
CHT002404,01-09-2024 02:00 PM,27,15,,billing_query,unresolved,7,Standard,1
CHT002405,2024-06-01 20:00:00,21,9,neutral,cancellation_request,resolved,32,Basic,1
CHT002406,11-01-2024 03:00 AM,8,9,neutral,technical_issue,unresolved,30,Standard,0
CHT002407,202401191700,12,4,angry,general_enquiry,resolved,30,Premium,0
CHT002408,2024-05-07 05:00:00,10,9,angry,cancellation_request,resolved,3,Premium,1
CHT002409,30/09/2024 03:00,59,3,neutral,billing_query,escalated,7,Basic,0
CHT002410,202403152000,16,14,angry,refund_request,resolved,7,Standard,1
CHT002411,08-08-2024 08:00 AM,19,10,angry,general_enquiry,escalated,44,Basic,0
CHT002412,22/08/2024 22:00,12,16,satisfied,refund_request,resolved,11,Standard,0
CHT002413,202409251800,4,17,confused,technical_issue,resolved,8,Premium,0
CHT002414,01-21-2024 02:00 AM,5,14,angry,general_enquiry,resolved,10,Premium,0
CHT002415,09/07/2024 01:00,11,6,frustrated,cancellation_request,unresolved,23,Basic,1
CHT002416,2024-11-07 23:00:00,2,10,neutral,cancellation_request,resolved,3,Premium,0
CHT002417,2024-07-14 16:00:00,7,6,frustrated,billing_query,unresolved,31,Premium,1
CHT002418,06-21-2024 08:00 PM,14,5,neutral,technical_issue,unresolved,76,Standard,0
CHT002419,2024-08-04 12:00:00,10,12,neutral,refund_request,unresolved,36,Basic,0
CHT002420,04-04-2024 11:00 PM,16,4,angry,refund_request,resolved,36,Standard,0
CHT002421,2024-11-30 23:00:00,21,17,angry,general_enquiry,resolved,2,Standard,0
CHT002422,09/08/2024 03:00,4,15,neutral,cancellation_request,resolved,18,Standard,0
CHT002423,10-19-2024 08:00 AM,13,3,neutral,general_enquiry,resolved,17,Premium,0
CHT002424,11/11/2024 16:00,8,5,angry,general_enquiry,escalated,21,Standard,0
CHT002425,12-21-2024 01:00 AM,6,18,neutral,refund_request,unresolved,33,Basic,0
CHT002426,20/10/2024 15:00,7,13,confused,general_enquiry,escalated,6,Basic,0
CHT002427,11/08/2024 08:00,18,15,angry,general_enquiry,resolved,9,Premium,0
CHT002428,2024-05-21 16:00:00,3,9,neutral,technical_issue,resolved,32,Standard,1
CHT002429,05/11/2024 12:00,6,8,confused,refund_request,resolved,36,Basic,0
CHT002430,12-13-2024 09:00 AM,8,6,angry,cancellation_request,resolved,13,Basic,0
CHT002431,03/01/2024 13:00,19,13,confused,refund_request,resolved,7,Standard,0
CHT002432,10/01/2024 13:00,7,7,frustrated,billing_query,resolved,17,Premium,0
CHT002433,202405200800,6,17,satisfied,general_enquiry,unresolved,2,Basic,0
CHT002434,11-02-2024 08:00 PM,8,6,confused,refund_request,resolved,18,Basic,0
CHT002435,19/02/2024 07:00,37,10,frustrated,technical_issue,resolved,25,Premium,0
CHT002436,01-10-2024 10:00 PM,56,16,frustrated,refund_request,resolved,3,Basic,0
CHT002437,04-23-2024 02:00 AM,14,1,frustrated,refund_request,resolved,1,Basic,0
CHT002438,202412301900,1,1,neutral,cancellation_request,resolved,6,Standard,1
CHT002439,10-28-2024 01:00 PM,24,12,angry,billing_query,resolved,31,Standard,1
CHT002440,202410041200,5,18,neutral,cancellation_request,unresolved,11,Premium,1
CHT002441,10-12-2024 12:00 AM,17,19,frustrated,cancellation_request,resolved,35,Premium,0
CHT002442,06-23-2024 10:00 AM,3,8,frustrated,cancellation_request,unresolved,3,Standard,0
CHT002443,202408150400,4,2,neutral,technical_issue,unresolved,4,Standard,0
CHT002444,12/09/2024 06:00,11,19,angry,refund_request,unresolved,1,Basic,0
CHT002445,12-10-2024 12:00 PM,16,17,frustrated,cancellation_request,escalated,5,Basic,0
CHT002446,2024-07-25 01:00:00,1,10,satisfied,technical_issue,resolved,1,Standard,0
CHT002447,11-19-2024 03:00 PM,5,19,angry,technical_issue,escalated,9,Basic,1
CHT002448,02-12-2024 06:00 AM,24,19,neutral,cancellation_request,resolved,1,Standard,0
CHT002449,06-04-2024 09:00 AM,6,2,satisfied,general_enquiry,resolved,20,Standard,1
CHT002450,202408192100,5,16,neutral,billing_query,unresolved,19,Basic,0
CHT002451,16/01/2024 04:00,8,9,angry,technical_issue,resolved,2,Basic,1
CHT002452,202411151100,44,3,neutral,billing_query,resolved,1,Premium,0
CHT002453,07-31-2024 12:00 AM,24,2,confused,refund_request,unresolved,27,Standard,0
CHT002454,202410112300,16,18,angry,technical_issue,resolved,20,Standard,0
CHT002455,30/04/2024 12:00,10,16,satisfied,technical_issue,resolved,10,Standard,0
CHT002456,2024-07-12 19:00:00,21,16,neutral,refund_request,unresolved,49,Premium,0
CHT002457,19/02/2024 12:00,22,16,satisfied,general_enquiry,resolved,16,Basic,0
CHT002458,04-18-2024 03:00 AM,7,18,,refund_request,resolved,34,Basic,0
CHT002459,202404010500,6,17,neutral,billing_query,resolved,21,Standard,0
CHT002460,10-08-2024 01:00 PM,10,14,neutral,general_enquiry,resolved,20,Basic,0
CHT002461,04-21-2024 01:00 PM,25,9,neutral,billing_query,resolved,6,Premium,0
CHT002462,2024-06-12 11:00:00,24,10,frustrated,technical_issue,resolved,14,Premium,1
CHT002463,12-06-2024 09:00 PM,9,13,neutral,technical_issue,resolved,6,Premium,1
CHT002464,202409141700,6,7,confused,billing_query,resolved,4,Basic,0
CHT002465,202404251200,23,12,satisfied,technical_issue,unresolved,1,Standard,0
CHT002466,202408250900,9,13,frustrated,general_enquiry,resolved,23,Standard,0
CHT002467,202403210500,27,15,angry,technical_issue,escalated,6,Standard,0
CHT002468,05-27-2024 12:00 AM,12,19,confused,technical_issue,unresolved,52,Standard,0
CHT002469,25/08/2024 20:00,19,6,satisfied,cancellation_request,resolved,3,Basic,1
CHT002470,202412150300,7,18,neutral,refund_request,unresolved,3,Standard,0
CHT002471,202410242000,39,17,neutral,cancellation_request,resolved,22,Premium,0
CHT002472,02/08/2024 13:00,5,7,frustrated,billing_query,resolved,7,Basic,0
